id,district,city,floor,price,rooms,sq,year,price_per_sq,update_date,offer_url
11847,Wola,Warszawa,1,751472.11,2,45.24,2021,16610.79,2020-01-01,
11848,Bemowo,Warszawa,6,1162080.00,3,88.50,2008,13130.85,2020-01-01,
11849,Białołęka,Warszawa,2,653670.00,2,54.30,2001,12038.12,2020-01-01,
11850,Mokotów,Warszawa,6,1241246.70,3,66.00,2022,18806.77,2020-01-01,
11851,Mokotów,Warszawa,6,1459572.48,3,78.75,2022,18534.26,2020-01-01,
11852,Wola,Warszawa,5,899159.40,3,48.50,1963,18539.37,2020-01-01,
11853,Śródmieście,Warszawa,2,2905200.00,3,146.10,1924,19885.00,2020-01-01,
11854,Żoliborz,Warszawa,6,2735340.22,4,116.83,2020,23412.99,2020-01-01,
11855,Bemowo,Warszawa,1,755061.48,3,58.75,2022,12852.11,2020-01-01,
11856,Mokotów,Warszawa,2,1131575.40,2,57.00,1961,19852.20,2020-01-01,
11857,Targówek,Warszawa,1,1183869.00,3,68.68,2009,17237.47,2020-01-01,
11858,Targówek,Warszawa,4,719037.00,3,47.50,1968,15137.62,2020-01-01,
11859,Mokotów,Warszawa,1,1523777.40,4,80.10,1932,19023.44,2020-01-01,
11860,Praga-Południe,Warszawa,5,639144.00,2,39.00,2003,16388.31,2020-01-01,
11861,Targówek,Warszawa,0,652943.70,2,41.50,1971,15733.59,2020-01-01,
11862,Praga-Południe,Warszawa,4,682576.74,1,37.00,2002,18448.02,2020-01-01,
11863,Wola,Warszawa,1,1332397.35,4,98.61,2022,13511.78,2020-01-01,
11864,Mokotów,Warszawa,4,812003.40,2,47.30,1955,17167.09,2020-01-01,
11865,Praga-Południe,Warszawa,0,706399.38,2,39.44,2021,17910.73,2020-01-01,
11866,Wola,Warszawa,7,399465.00,1,24.50,2017,16304.69,2020-01-01,
11867,Włochy,Warszawa,0,798930.00,2,45.00,2003,17754.00,2020-01-01,
11868,Białołęka,Warszawa,1,402036.10,1,28.63,2022,14042.47,2020-01-01,
11869,Śródmieście,Warszawa,10,748089.00,2,39.55,1969,18915.02,2020-01-01,
11870,Mokotów,Warszawa,7,653234.22,1,27.78,2022,23514.54,2020-01-01,
11871,Mokotów,Warszawa,10,2702852.82,5,117.59,2022,22985.39,2020-01-01,
11872,Mokotów,Warszawa,0,2469420.00,4,146.00,2001,16913.84,2020-01-01,
11873,Bemowo,Warszawa,3,973242.00,3,63.00,1995,15448.28,2020-01-01,
11874,Targówek,Warszawa,5,666743.40,3,47.00,1969,14186.03,2020-01-01,
11875,Białołęka,Warszawa,0,797477.40,3,67.10,1984,11884.91,2020-01-01,
11876,Wola,Warszawa,0,798930.00,2,44.85,1953,17813.38,2020-01-01,
11877,Praga-Południe,Warszawa,0,614406.22,3,47.00,1975,13072.47,2020-01-01,
11878,Wilanów,Warszawa,1,774007.74,3,59.87,2022,12928.14,2020-01-01,
11879,Białołęka,Warszawa,1,480810.60,2,40.16,2020,11972.37,2020-01-01,
11880,Bemowo,Warszawa,7,617355.00,2,41.43,1970,14901.16,2020-01-01,
11881,Bielany,Warszawa,5,755352.00,3,47.00,1968,16071.32,2020-01-01,
11882,Żoliborz,Warszawa,2,1053135.00,4,64.40,1975,16353.02,2020-01-01,
11883,Praga-Południe,Warszawa,2,682722.00,2,39.00,1935,17505.69,2020-01-01,
11884,Białołęka,Warszawa,4,479358.00,1,37.50,2004,12782.88,2020-01-01,
11885,Białołęka,Warszawa,1,736758.72,4,65.17,2022,11305.18,2020-01-01,
11886,Mokotów,Warszawa,7,681705.18,1,29.80,2022,22876.01,2020-01-01,
11887,Praga-Południe,Warszawa,1,713656.57,3,46.47,2022,15357.37,2020-01-01,
11888,Targówek,Warszawa,1,637691.40,3,47.00,1970,13567.91,2020-01-01,
11889,Śródmieście,Warszawa,2,1743120.00,3,80.50,1930,21653.66,2020-01-01,
11890,Targówek,Warszawa,0,755352.00,2,48.60,2009,15542.22,2020-01-01,
11891,Ursynów,Warszawa,2,857034.00,3,61.00,1976,14049.74,2020-01-01,
11892,Żoliborz,Warszawa,7,784404.00,1,33.34,2012,23527.41,2020-01-01,
11893,Praga-Południe,Warszawa,6,648150.12,2,38.60,2020,16791.46,2020-01-01,
11894,Wola,Warszawa,2,900612.00,3,48.00,1978,18762.75,2020-01-01,
11895,Białołęka,Warszawa,1,579587.40,2,51.70,2003,11210.59,2020-01-01,
11896,Śródmieście,Warszawa,2,1655964.00,3,70.90,1854,23356.33,2020-01-01,
11897,Białołęka,Warszawa,0,419801.40,1,33.00,2004,12721.26,2020-01-01,
11898,Praga-Północ,Warszawa,4,763268.67,3,56.50,1973,13509.18,2020-01-01,
11899,Targówek,Warszawa,9,457569.00,1,30.50,1974,15002.26,2020-01-01,
11900,Praga-Północ,Warszawa,1,2033640.00,3,141.40,1886,14382.18,2020-01-01,
11901,Białołęka,Warszawa,1,720489.60,3,55.00,2020,13099.81,2020-01-01,
11902,Bemowo,Warszawa,0,1087997.40,3,56.00,2008,19428.53,2020-01-01,
11903,Praga-Północ,Warszawa,1,1053135.00,2,50.00,2010,21062.70,2020-01-01,
11904,Mokotów,Warszawa,2,784404.00,2,43.85,1955,17888.35,2020-01-01,
11905,Wola,Warszawa,7,2396790.00,4,155.00,2000,15463.16,2020-01-01,
11906,Bemowo,Warszawa,5,922401.00,2,40.30,2020,22888.36,2020-01-01,
11907,Białołęka,Warszawa,4,647095.53,3,50.90,2022,12713.07,2020-01-01,
11908,Mokotów,Warszawa,6,1801224.00,5,103.24,2020,17446.96,2020-01-01,
11909,Śródmieście,Warszawa,7,608639.40,1,28.00,1966,21737.13,2020-01-01,
11910,Mokotów,Warszawa,3,1924695.00,3,90.00,2006,21385.50,2020-01-01,
11911,Mokotów,Warszawa,3,1052166.12,3,72.58,2022,14496.64,2020-01-01,
11912,Mokotów,Warszawa,0,1002294.00,2,56.00,1963,17898.11,2020-01-01,
11913,Mokotów,Warszawa,1,719037.00,2,46.38,1950,15503.16,2020-01-01,
11914,Ursynów,Warszawa,4,755352.00,2,53.20,1978,14198.35,2020-01-01,
11915,Praga-Południe,Warszawa,3,588303.00,3,46.00,1967,12789.20,2020-01-01,
11916,Białołęka,Warszawa,3,632049.50,2,48.40,2020,13058.87,2020-01-01,
11917,Ochota,Warszawa,4,900612.00,2,46.00,1972,19578.52,2020-01-01,
11918,Bielany,Warszawa,2,1198395.00,3,78.00,2000,15364.03,2020-01-01,
11919,Mokotów,Warszawa,4,947966.76,2,44.16,2022,21466.64,2020-01-01,
11920,Praga-Północ,Warszawa,2,1070149.88,3,55.96,2022,19123.48,2020-01-01,
11921,Mokotów,Warszawa,0,697248.00,2,30.00,1938,23241.60,2020-01-01,
11922,Śródmieście,Warszawa,5,1015367.40,2,55.00,1937,18461.22,2020-01-01,
11923,Mokotów,Warszawa,0,2759940.00,5,183.00,2001,15081.63,2020-01-01,
11924,Żoliborz,Warszawa,2,726300.00,2,42.00,1971,17292.85,2020-01-01,
11925,Praga-Południe,Warszawa,10,798930.00,2,40.30,2014,19824.56,2020-01-01,
11926,Praga-Południe,Warszawa,1,724847.40,2,41.70,1984,17382.44,2020-01-01,
11927,Praga-Północ,Warszawa,8,608639.40,1,31.00,1978,19633.53,2020-01-01,
11928,Śródmieście,Warszawa,5,1260856.80,4,62.00,1965,20336.40,2020-01-01,
11929,Śródmieście,Warszawa,3,973242.00,2,45.00,1958,21627.60,2020-01-01,
11930,Bemowo,Warszawa,2,1038609.00,3,67.20,1990,15455.49,2020-01-01,
11931,Białołęka,Warszawa,3,797477.40,2,56.00,2003,14240.67,2020-01-01,
11932,Ursynów,Warszawa,1,1204205.40,3,63.00,2019,19114.37,2020-01-01,
11933,Ochota,Warszawa,2,826529.40,2,49.30,1975,16765.30,2020-01-01,
11934,Bemowo,Warszawa,3,871560.00,3,56.00,2008,15563.58,2020-01-01,
11935,Ochota,Warszawa,3,1844802.00,4,110.00,2004,16770.92,2020-01-01,
11936,Śródmieście,Warszawa,2,1067661.00,2,61.00,2000,17502.64,2020-01-01,
11937,Wola,Warszawa,2,1887798.96,4,86.64,2015,21789.00,2020-01-01,
11938,Śródmieście,Warszawa,2,1523777.40,2,69.00,1953,22083.73,2020-01-01,
11939,Śródmieście,Warszawa,3,973242.00,2,45.85,1958,21226.65,2020-01-01,
11940,Bemowo,Warszawa,3,1082187.00,3,66.23,2006,16339.83,2020-01-01,
11941,Ursynów,Warszawa,3,957263.40,2,48.00,2019,19942.99,2020-01-01,
11942,Wola,Warszawa,6,1147554.00,4,66.54,2018,17246.08,2020-01-01,
11943,Bielany,Warszawa,0,736903.98,2,41.40,2021,17799.61,2020-01-01,
11944,Wola,Warszawa,4,1510704.00,3,71.50,2012,21128.72,2020-01-01,
11945,Wola,Warszawa,2,827982.00,2,50.00,2021,16559.64,2020-01-01,
11946,Wola,Warszawa,1,900842.96,2,50.37,2021,17884.51,2020-01-01,
11947,Targówek,Warszawa,6,1087997.40,3,80.30,2007,13549.16,2020-01-01,
11948,Bemowo,Warszawa,3,935474.40,3,56.00,2008,16704.90,2020-01-01,
11949,Bielany,Warszawa,2,974694.60,2,52.91,2021,18421.74,2020-01-01,
11950,Ursynów,Warszawa,0,711774.00,2,45.00,2002,15817.20,2020-01-01,
11951,Wola,Warszawa,10,1393769.70,4,76.76,2021,18157.50,2020-01-01,
11952,Śródmieście,Warszawa,6,2032187.40,6,156.00,1936,13026.84,2020-01-01,
11953,Bielany,Warszawa,0,579587.40,2,37.00,1983,15664.52,2020-01-01,
11954,Wola,Warszawa,2,679816.80,1,35.00,2021,19423.34,2020-01-01,
11955,Bielany,Warszawa,4,564335.10,2,37.00,1967,15252.30,2020-01-01,
11956,Wola,Warszawa,8,929664.00,2,49.36,2012,18834.35,2020-01-01,
11957,Mokotów,Warszawa,0,873012.60,2,51.23,2021,17041.05,2020-01-01,
11958,Ursynów,Warszawa,4,1387233.00,3,74.00,2019,18746.40,2020-01-01,
11959,Ursus,Warszawa,0,508410.00,2,37.00,1970,13740.81,2020-01-01,
11960,Praga-Południe,Warszawa,6,1007639.57,2,56.45,2022,17850.13,2020-01-01,
11961,Ochota,Warszawa,4,724847.40,2,39.00,1970,18585.83,2020-01-01,
11962,Praga-Południe,Warszawa,9,1015367.40,2,55.00,2012,18461.22,2020-01-01,
11963,Wola,Warszawa,1,1379970.00,4,84.02,2009,16424.30,2020-01-01,
11964,Wola,Warszawa,0,886086.00,3,66.00,1980,13425.54,2020-01-01,
11965,Śródmieście,Warszawa,3,1670490.00,3,85.00,1952,19652.82,2020-01-01,
11966,Mokotów,Warszawa,6,564335.10,1,28.10,2021,20083.10,2020-01-01,
11967,Mokotów,Warszawa,3,1087997.40,3,63.00,1993,17269.80,2020-01-01,
11968,Wawer,Warszawa,0,769878.00,3,60.00,2006,12831.30,2020-01-01,
11969,Ochota,Warszawa,5,610092.00,1,27.00,2019,22596.01,2020-01-01,
11970,Praga-Południe,Warszawa,1,752446.80,2,43.00,2016,17498.76,2020-01-01,
11971,Wola,Warszawa,6,1228232.86,3,62.66,2021,19601.54,2020-01-01,
11972,Ochota,Warszawa,1,1961010.00,5,118.23,2001,16586.40,2020-01-01,
11973,Praga-Południe,Warszawa,2,973242.00,2,52.00,2010,18716.20,2020-01-01,
11974,Praga-Północ,Warszawa,7,958716.00,3,60.52,2008,15841.31,2020-01-01,
11975,Praga-Północ,Warszawa,3,463379.40,2,30.00,2021,15445.98,2020-01-01,
11976,Bemowo,Warszawa,2,1009557.00,3,78.00,1988,12943.04,2020-01-01,
11977,Białołęka,Warszawa,4,601376.40,2,49.30,2009,12198.31,2020-01-01,
11978,Bemowo,Warszawa,0,813456.00,2,47.72,2014,17046.44,2020-01-01,
11979,Wola,Warszawa,3,1750383.00,4,96.70,2008,18101.17,2020-01-01,
11980,Żoliborz,Warszawa,0,689549.22,2,42.40,2021,16262.95,2020-01-01,
11981,Ochota,Warszawa,8,671827.50,2,37.00,1970,18157.50,2020-01-01,
11982,Żoliborz,Warszawa,3,1089450.00,4,64.00,1962,17022.66,2020-01-01,
11983,Ochota,Warszawa,1,1525230.00,3,65.00,1925,23465.08,2020-01-01,
11984,Białołęka,Warszawa,0,559505.21,2,49.70,2005,11257.65,2020-01-01,
11985,Mokotów,Warszawa,0,1596407.40,3,78.60,2000,20310.53,2020-01-01,
11986,Bielany,Warszawa,3,492431.40,1,27.50,1970,17906.59,2020-01-01,
11987,Praga-Południe,Warszawa,6,631474.27,1,31.23,2022,20220.12,2020-01-01,
11988,Bemowo,Warszawa,1,871560.00,2,53.00,2000,16444.52,2020-01-01,
11989,Wilanów,Warszawa,1,944190.00,2,51.00,2011,18513.53,2020-01-01,
11990,Białołęka,Warszawa,0,522936.00,2,44.00,1999,11884.91,2020-01-01,
11991,Praga-Południe,Warszawa,3,791667.00,3,50.00,1980,15833.34,2020-01-01,
11992,Bielany,Warszawa,4,842072.22,2,42.26,2021,19925.98,2020-01-01,
11993,Praga-Południe,Warszawa,4,731936.09,3,46.55,2022,15723.65,2020-01-01,
11994,Bemowo,Warszawa,7,753899.40,2,60.50,1987,12461.14,2020-01-01,
11995,Mokotów,Warszawa,8,1250107.56,4,62.66,2022,19950.65,2020-01-01,
11996,Białołęka,Warszawa,1,668196.00,2,50.00,2011,13363.92,2020-01-01,
11997,Mokotów,Warszawa,0,769878.00,3,53.00,1970,14526.00,2020-01-01,
11998,Ursynów,Warszawa,3,955810.80,3,63.20,2020,15123.59,2020-01-01,
11999,Targówek,Warszawa,5,1176606.00,4,77.30,2007,15221.29,2020-01-01,
12000,Bemowo,Warszawa,8,1233257.40,3,74.20,1953,16620.72,2020-01-01,
12001,Wola,Warszawa,2,1066591.89,3,69.89,2021,15261.02,2020-01-01,
12002,Ursynów,Warszawa,6,777068.37,3,63.00,1979,12334.42,2020-01-01,
12003,Bemowo,Warszawa,4,915138.00,3,69.00,1989,13262.86,2020-01-01,
12004,Praga-Południe,Warszawa,4,759250.78,2,47.56,2020,15964.06,2020-01-01,
12005,Mokotów,Warszawa,10,711774.00,3,59.50,1976,11962.58,2020-01-01,
12006,Mokotów,Warszawa,1,584380.98,1,27.82,2022,21005.79,2020-01-01,
12007,Wola,Warszawa,2,1082187.00,2,49.80,2011,21730.66,2020-01-01,
12008,Śródmieście,Warszawa,6,4357800.00,6,191.15,2010,22797.80,2020-01-01,
12009,Ursynów,Warszawa,1,768425.40,2,46.00,1970,16704.90,2020-01-01,
12010,Ochota,Warszawa,0,1249236.00,3,72.00,1997,17350.49,2020-01-01,
12011,Bemowo,Warszawa,9,1089450.00,4,77.50,1993,14057.42,2020-01-01,
12012,Wola,Warszawa,2,1596407.40,4,76.38,2007,20900.85,2020-01-01,
12013,Bemowo,Warszawa,3,1022630.40,4,75.25,2022,13589.77,2020-01-01,
12014,Ursynów,Warszawa,10,1044419.40,3,50.37,2008,20734.95,2020-01-01,
12015,Mokotów,Warszawa,0,1147554.00,4,80.40,1960,14273.06,2020-01-01,
12016,Targówek,Warszawa,4,697248.00,2,47.00,1975,14835.07,2020-01-01,
12017,Praga-Południe,Warszawa,4,732110.40,2,45.00,2020,16269.12,2020-01-01,
12018,Praga-Południe,Warszawa,5,762615.00,2,45.57,2021,16735.03,2020-01-01,
12019,Bielany,Warszawa,4,942737.40,3,61.70,1968,15279.38,2020-01-01,
12020,Wola,Warszawa,5,1154817.00,4,57.50,2020,20083.78,2020-01-01,
12021,Bemowo,Warszawa,1,2237004.00,3,101.00,1937,22148.55,2020-01-01,
12022,Białołęka,Warszawa,1,551988.00,2,43.00,2010,12836.93,2020-01-01,
12023,Mokotów,Warszawa,3,934812.01,3,68.08,2020,13731.08,2020-01-01,
12024,Ursynów,Warszawa,2,820719.00,2,45.00,2017,18238.21,2020-01-01,
12025,Bemowo,Warszawa,1,649312.20,3,54.52,2020,11909.62,2020-01-01,
12026,Wola,Warszawa,2,826529.40,2,47.29,1950,17477.89,2020-01-01,
12027,Praga-Południe,Warszawa,4,1379970.00,3,81.00,1936,17036.67,2020-01-01,
12028,Bemowo,Warszawa,5,861391.80,2,50.40,2020,17091.10,2020-01-01,
12029,Ochota,Warszawa,0,782951.40,3,47.00,1972,16658.55,2020-01-01,
12030,Wola,Warszawa,1,797477.40,3,50.00,1974,15949.55,2020-01-01,
12031,Praga-Południe,Warszawa,10,479358.00,2,36.00,1978,13315.50,2020-01-01,
12032,Bielany,Warszawa,3,726300.00,3,56.00,1970,12969.64,2020-01-01,
12033,Mokotów,Warszawa,7,1378193.47,3,77.00,2021,17898.62,2020-01-01,
12034,Wola,Warszawa,2,682722.00,2,34.00,1956,20080.06,2020-01-01,
12035,Ochota,Warszawa,10,965979.00,2,51.67,2000,18695.17,2020-01-01,
12036,Praga-Południe,Warszawa,7,915138.00,3,63.60,1980,14388.96,2020-01-01,
12037,Śródmieście,Warszawa,1,2250077.40,3,101.00,1938,22277.99,2020-01-01,
12038,Ochota,Warszawa,2,768425.40,2,36.00,1950,21345.14,2020-01-01,
12039,Mokotów,Warszawa,1,886086.00,2,43.70,2020,20276.57,2020-01-01,
12040,Mokotów,Warszawa,10,980359.74,3,50.00,1968,19607.19,2020-01-01,
12041,Bemowo,Warszawa,1,858486.60,3,64.53,2021,13303.68,2020-01-01,
12042,Białołęka,Warszawa,3,813456.00,3,68.00,2008,11962.58,2020-01-01,
12043,Targówek,Warszawa,0,855581.40,3,60.00,2020,14259.69,2020-01-01,
12044,Mokotów,Warszawa,8,827982.00,2,49.00,1970,16897.59,2020-01-01,
12045,Śródmieście,Warszawa,1,1451873.70,3,66.83,1901,21724.88,2020-01-01,
12046,Białołęka,Warszawa,0,798930.00,3,65.00,2006,12291.23,2020-01-01,
12047,Białołęka,Warszawa,5,1089450.00,2,62.00,2019,17571.77,2020-01-01,
12048,Wola,Warszawa,1,1147253.49,4,80.00,2021,14340.66,2020-01-01,
12049,Bemowo,Warszawa,7,421254.00,1,31.00,1983,13588.84,2020-01-01,
12050,Mokotów,Warszawa,1,1305887.40,4,77.98,2020,16746.44,2020-01-01,
12051,Białołęka,Warszawa,1,457569.00,1,32.40,2004,14122.50,2020-01-01,
12052,Bemowo,Warszawa,1,681269.40,2,46.00,1983,14810.20,2020-01-01,
12053,Praga-Południe,Warszawa,1,915138.00,3,60.00,2020,15252.30,2020-01-01,
12054,Ochota,Warszawa,5,2832424.74,4,182.00,2000,15562.78,2020-01-01,
12055,Wola,Warszawa,10,926758.80,3,51.00,2021,18171.74,2020-01-01,
12056,Ochota,Warszawa,0,472095.00,1,22.90,1960,20615.50,2020-01-01,
12057,Ursus,Warszawa,5,995031.00,3,83.00,2007,11988.32,2020-01-01,
12058,Wola,Warszawa,10,490978.80,1,21.12,2019,23247.11,2020-01-01,
12059,Białołęka,Warszawa,2,668196.00,2,55.90,2006,11953.42,2020-01-01,
12060,Białołęka,Warszawa,1,653670.00,2,50.00,2006,13073.40,2020-01-01,
12061,Śródmieście,Warszawa,4,2454894.00,4,161.00,2005,15247.78,2020-01-01,
12062,Mokotów,Warszawa,2,651854.25,2,35.90,1965,18157.50,2020-01-01,
12063,Praga-Południe,Warszawa,1,653668.55,2,45.04,2021,14513.07,2020-01-01,
12064,Mokotów,Warszawa,0,578134.80,1,29.60,2019,19531.59,2020-01-01,
12065,Wola,Warszawa,10,919495.80,3,50.00,2021,18389.92,2020-01-01,
12066,Mokotów,Warszawa,2,1024083.00,2,51.00,2007,20080.06,2020-01-01,
12067,Białołęka,Warszawa,1,567429.14,2,44.90,2022,12637.62,2020-01-01,
12068,Praga-Południe,Warszawa,6,540076.68,1,29.07,2021,18578.49,2020-01-01,
12069,Śródmieście,Warszawa,0,842508.00,2,45.00,1961,18722.40,2020-01-01,
12070,Praga-Południe,Warszawa,3,941284.80,3,61.50,1976,15305.45,2020-01-01,
12071,Wilanów,Warszawa,1,1069113.60,2,56.67,2008,18865.60,2020-01-01,
12072,Praga-Południe,Warszawa,1,1102959.18,4,88.83,2020,12416.52,2020-01-01,
12073,Włochy,Warszawa,0,653670.00,2,39.52,2019,16540.23,2020-01-01,
12074,Ursynów,Warszawa,1,2527524.00,6,145.00,1999,17431.20,2020-01-01,
12075,Śródmieście,Warszawa,7,1358181.00,3,71.38,1956,19027.48,2020-01-01,
12076,Żoliborz,Warszawa,10,2585628.00,3,137.10,1999,18859.43,2020-01-01,
12077,Praga-Południe,Warszawa,2,350144.87,1,24.44,2021,14326.72,2020-01-01,
12078,Praga-Południe,Warszawa,6,890106.80,3,47.65,2022,18680.10,2020-01-01,
12079,Wola,Warszawa,7,929662.55,3,53.90,1970,17247.91,2020-01-01,
12080,Praga-Południe,Warszawa,8,1117049.40,4,83.00,1992,13458.43,2020-01-01,
12081,Włochy,Warszawa,3,957263.40,3,59.00,2013,16224.80,2020-01-01,
12082,Praga-Południe,Warszawa,0,652362.66,2,44.54,2022,14646.67,2020-01-01,
12083,Mokotów,Warszawa,4,1043225.36,3,66.00,2020,15806.44,2020-01-01,
12084,Praga-Południe,Warszawa,0,668196.00,2,46.20,1989,14463.12,2020-01-01,
12085,Praga-Południe,Warszawa,4,569535.41,1,30.74,2022,18527.51,2020-01-01,
12086,Wola,Warszawa,1,776475.71,2,46.78,2021,16598.45,2020-01-01,
12087,Wola,Warszawa,7,2555123.40,3,110.60,2009,23102.38,2020-01-01,
12088,Śródmieście,Warszawa,0,2032187.40,4,88.96,1935,22843.83,2020-01-01,
12089,Ursynów,Warszawa,3,2086093.39,4,110.47,2021,18883.80,2020-01-01,
12090,Praga-Południe,Warszawa,3,739373.40,3,47.00,1962,15731.35,2020-01-01,
12091,Żoliborz,Warszawa,3,835245.00,3,48.00,1970,17400.94,2020-01-01,
12092,Wola,Warszawa,0,772482.51,2,47.45,2021,16279.93,2020-01-01,
12093,Praga-Południe,Warszawa,5,527468.11,1,28.79,2022,18321.22,2020-01-01,
12094,Praga-Południe,Warszawa,5,929664.00,3,62.40,1993,14898.46,2020-01-01,
12095,Praga-Południe,Warszawa,10,857032.55,4,75.00,1973,11427.10,2020-01-01,
12096,Wola,Warszawa,0,653670.00,2,39.45,2021,16569.58,2020-01-01,
12097,Ursynów,Warszawa,8,731677.53,2,30.97,2021,23625.36,2020-01-01,
12098,Mokotów,Warszawa,3,1741667.40,5,132.60,2012,13134.74,2020-01-01,
12099,Białołęka,Warszawa,0,570871.80,2,43.50,2001,13123.49,2020-01-01,
12100,Praga-Południe,Warszawa,0,1285405.74,3,64.27,2021,20000.09,2020-01-01,
12101,Mokotów,Warszawa,4,1094534.10,3,61.46,2022,17808.89,2020-01-01,
12102,Rembertów,Warszawa,3,827982.00,3,68.00,2004,12176.20,2020-01-01,
12103,Praga-Południe,Warszawa,3,941284.80,3,61.70,1976,15255.83,2020-01-01,
12104,Włochy,Warszawa,4,1670491.45,4,141.10,2004,11839.07,2020-01-01,
12105,Śródmieście,Warszawa,8,870107.40,2,37.50,1965,23202.86,2020-01-01,
12106,Mokotów,Warszawa,8,6536700.00,4,303.00,2012,21573.27,2020-01-01,
12107,Śródmieście,Warszawa,0,1451147.40,3,78.89,1946,18394.56,2020-01-01,
12108,Wilanów,Warszawa,3,1045872.00,3,56.00,2015,18676.28,2020-01-01,
12109,Wola,Warszawa,2,685481.94,2,36.30,1960,18883.80,2020-01-01,
12110,Mokotów,Warszawa,1,1886927.40,4,92.00,2017,20510.09,2020-01-01,
12111,Wilanów,Warszawa,1,1675574.10,3,89.41,2006,18740.34,2020-01-01,
12112,Wilanów,Warszawa,2,1873854.00,3,101.00,2009,18553.01,2020-01-01,
12113,Ursynów,Warszawa,2,820719.00,2,45.00,2020,18238.21,2020-01-01,
12114,Bielany,Warszawa,2,1292814.00,3,63.00,1955,20520.85,2020-01-01,
12115,Ursus,Warszawa,1,482205.10,1,31.00,2021,15555.01,2020-01-01,
12116,Mokotów,Warszawa,1,1162080.00,2,49.80,2018,23334.94,2020-01-01,
12117,Włochy,Warszawa,4,812003.40,3,47.00,1971,17276.67,2020-01-01,
12118,Śródmieście,Warszawa,0,1087706.88,2,47.00,1970,23142.69,2020-01-01,
12119,Białołęka,Warszawa,0,723070.87,2,50.24,2020,14392.33,2020-01-01,
12120,Ursynów,Warszawa,1,1111239.00,3,58.10,2019,19126.31,2020-01-01,
12121,Mokotów,Warszawa,0,573341.22,2,33.00,2020,17373.98,2020-01-01,
12122,Białołęka,Warszawa,2,639725.04,3,52.00,2021,12302.40,2020-01-01,
12123,Bielany,Warszawa,2,689985.00,3,47.00,1968,14680.53,2020-01-01,
12124,Targówek,Warszawa,4,798930.00,3,60.00,1972,13315.50,2020-01-01,
12125,Ochota,Warszawa,1,1706805.00,4,94.04,2000,18149.77,2020-01-01,
12126,Praga-Południe,Warszawa,5,987768.00,3,86.00,1959,11485.68,2020-01-01,
12127,Białołęka,Warszawa,1,726300.00,3,63.50,2000,11437.80,2020-01-01,
12128,Wola,Warszawa,1,759943.67,2,45.24,2022,16798.04,2020-01-01,
12129,Wola,Warszawa,2,624618.00,2,38.13,1973,16381.28,2020-01-01,
12130,Wola,Warszawa,3,544710.47,1,32.51,1958,16755.16,2020-01-01,
12131,Praga-Południe,Warszawa,1,787744.98,3,64.95,2021,12128.48,2020-01-01,
12132,Mokotów,Warszawa,1,2324160.00,3,115.00,2005,20210.08,2020-01-01,
12133,Bemowo,Warszawa,2,869235.84,2,50.00,2010,17384.72,2020-01-01,
12134,Białołęka,Warszawa,3,806193.00,3,68.00,2008,11855.77,2020-01-01,
12135,Ursynów,Warszawa,6,506957.40,1,30.96,1980,16374.59,2020-01-01,
12136,Wola,Warszawa,1,483715.80,1,24.50,1969,19743.51,2020-01-01,
12137,Ursynów,Warszawa,1,1089450.00,3,65.00,1992,16760.77,2020-01-01,
12138,Targówek,Warszawa,0,697611.15,3,56.50,1976,12347.10,2020-01-01,
12139,Praga-Północ,Warszawa,1,2034221.04,3,97.30,2020,20906.69,2020-01-01,
12140,Ursynów,Warszawa,5,944190.00,2,47.30,1985,19961.73,2020-01-01,
12141,Bemowo,Warszawa,3,1539756.00,5,116.00,2009,13273.76,2020-01-01,
12142,Białołęka,Warszawa,2,737137.85,3,56.63,2022,13016.73,2020-01-01,
12143,Praga-Północ,Warszawa,5,968862.09,2,53.47,2022,18119.73,2020-01-01,
12144,Mokotów,Warszawa,3,769878.00,3,53.50,1978,14390.24,2020-01-01,
12145,Bemowo,Warszawa,3,1234564.74,4,84.99,2002,14526.00,2020-01-01,
12146,Bielany,Warszawa,2,605734.20,2,42.00,1975,14422.24,2020-01-01,
12147,Praga-Południe,Warszawa,5,987768.00,3,48.00,1978,20578.50,2020-01-01,
12148,Śródmieście,Warszawa,3,3268350.00,5,189.50,2006,17247.23,2020-01-01,
12149,Praga-Południe,Warszawa,4,894789.98,3,58.91,2022,15189.10,2020-01-01,
12150,Wola,Warszawa,3,656575.20,2,38.50,1977,17053.90,2020-01-01,
12151,Targówek,Warszawa,7,639144.00,3,53.00,1975,12059.33,2020-01-01,
12152,Ursynów,Warszawa,3,849771.00,3,62.45,1994,13607.22,2020-01-01,
12153,Mokotów,Warszawa,2,2042791.38,4,91.68,2021,22281.75,2020-01-01,
12154,Białołęka,Warszawa,3,724847.40,3,57.57,2020,12590.72,2020-01-01,
12155,Śródmieście,Warszawa,1,1336392.00,2,75.00,1929,17818.56,2020-01-01,
12156,Mokotów,Warszawa,0,1249236.00,3,67.00,2016,18645.31,2020-01-01,
12157,Ursynów,Warszawa,0,653670.00,2,39.62,2020,16498.49,2020-01-01,
12158,Mokotów,Warszawa,0,697248.00,2,29.30,1938,23796.86,2020-01-01,
12159,Wola,Warszawa,5,847836.14,2,43.00,2021,19717.11,2020-01-01,
12160,Targówek,Warszawa,3,818540.10,2,48.40,2017,16911.98,2020-01-01,
