id,district,city,floor,price,rooms,sq,year,price_per_sq,update_date,offer_url
48268,Nowe Miasto,Poznań,5,455000.00,2,50.10,1986,9082.00,2024-10-25,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-ratajach-ID4sqIq
48269,Stare Miasto,Poznań,0,422000.00,2,32.10,1986,13146.00,2024-10-25,https://www.otodom.pl/pl/oferta/piekna-kawalerka-z-oddzielna-sypialnia-0-prowizji-ID4slDE
48270,Stare Miasto,Poznań,4,659000.00,3,70.30,1986,9374.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-3-pokoje-mozliwosc-4-ID4sfSh
48271,Stare Miasto,Poznań,2,649000.00,3,74.00,1986,8770.00,2024-10-25,https://www.otodom.pl/pl/oferta/atrakcyjne-dla-rodziny-ID4sVnd
48272,Stare Miasto,Poznań,4,679000.00,4,73.60,1986,9226.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-os-b-smialego-do-remontu-ID4rqzU
48273,Stare Miasto,Poznań,5,749000.00,3,65.50,1986,11435.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-oddzielna-kuchnia-ID4sIWm
48274,Nowe Miasto,Poznań,1,680000.00,3,78.80,1986,8629.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszk-3-pok-oddzielna-kuchnia-piwnica-loggia-ID4t3zD
48275,Nowe Miasto,Poznań,6,580000.00,3,58.40,1986,9932.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-oddzielne-pokoje-balkon-z-ksiega-wieczysta-ID4sLl1
48276,Nowe Miasto,Poznań,2,330000.00,1,30.00,1986,11000.00,2024-10-25,https://www.otodom.pl/pl/oferta/atrakcyjna-kawalerke-bezposrednio-sprzedam-ID4sBlQ
48277,Stare Miasto,Poznań,1,619900.00,3,63.00,1986,9840.00,2024-10-25,https://www.otodom.pl/pl/oferta/zamieszkaj-w-dobrym-miejscu-trzy-pokoje-balkon-ID4salL
48278,Stare Miasto,Poznań,3,499000.00,3,48.00,1986,10396.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-z-aneksem-p-n-wichrowe-wzgorze-ID4p6bA
48279,Nowe Miasto,Poznań,3,559000.00,3,66.00,1986,8470.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-niezalezne-pokoje-66-m2-rataje-falista-ID4rRVN
48280,Grunwald,Poznań,4,480000.00,4,56.00,1986,8571.00,2024-10-25,https://www.otodom.pl/pl/oferta/cztery-pokoje-za-niewysoka-cene-ID4rqey
48281,Stare Miasto,Poznań,1,619000.00,3,63.10,1986,9810.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokoje-na-pierwszym-pietrze-ID4r6Mo
48282,Stare Miasto,Poznań,4,590000.00,3,63.40,1986,9306.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pok-63-4-m-os-b-smialego-loggia-2-min-pst-ID4qZ5w
48283,Stare Miasto,Poznań,0,619900.00,3,61.30,1986,10113.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-w-dobrej-lokalizacji-ID4qIaY
48284,Stare Miasto,Poznań,2,590000.00,3,63.40,1987,9306.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-w-stanie-deweloperskim-na-smialego-ID4rAqP
48285,Jeżyce,Poznań,2,500000.00,2,54.00,1987,9259.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-poznan-strzeszyn-ID4sLWK
48286,Stare Miasto,Poznań,0,599000.00,3,63.40,1987,9448.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-i-sloneczne-mieszkanie-duzy-balkon-ID4t4B0
48287,Nowe Miasto,Poznań,2,819000.00,3,70.30,1987,11650.00,2024-10-25,https://www.otodom.pl/pl/oferta/atrakcyjne-3-pokojowe-mieszkanie-os-stare-zegrze-ID4sVfE
48288,Stare Miasto,Poznań,4,499000.00,3,59.10,1987,8443.00,2024-10-25,https://www.otodom.pl/pl/oferta/komfortowe-3-pokojowe-mieszkanie-wsrod-zieleni-ID4sPcI
48289,Stare Miasto,Poznań,3,600000.00,3,63.40,1987,9464.00,2024-10-25,https://www.otodom.pl/pl/oferta/piatkowo-3-pokoje-balkon-piwnica-ID4sptg
48290,Grunwald,Poznań,1,629000.00,3,64.95,1987,9684.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-os-kopernika-ID4soH8
48291,Wilda,Poznań,5,710000.00,3,67.20,1987,10565.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-wildzie-piekny-widok-ID4qPoz
48292,Stare Miasto,Poznań,0,719000.00,4,73.30,1988,9809.00,2024-10-25,https://www.otodom.pl/pl/oferta/m-4-pokoje-na-naramowicach-balkon-2-piwnice-ID4sq3o
48293,Jeżyce,Poznań,8,569000.00,2,48.70,1988,11684.00,2024-10-25,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-piatkowskiej-po-remoncie-ID4t6MW
48294,Stare Miasto,Poznań,3,629000.00,3,63.60,1988,9890.00,2024-10-25,https://www.otodom.pl/pl/oferta/na-sprzedaz-3-pokoje-poznan-piatkowo-niski-blok-ID4sQHz
48295,Wilda,Poznań,5,445000.00,2,47.44,1988,9380.00,2024-10-25,https://www.otodom.pl/pl/oferta/na-sprzedaz-dwupokojowe-mieszkanie-ID4q7ir
48296,Wilda,Poznań,1,399000.00,2,36.72,1988,10866.00,2024-10-25,https://www.otodom.pl/pl/oferta/super-lokalizacja-w-centrum-ul-wierzbiecice-ID4sKhZ
48297,Nowe Miasto,Poznań,2,579000.00,3,64.30,1988,9005.00,2024-10-25,https://www.otodom.pl/pl/oferta/55532-3-pokojowe-mieszkanie-64-3m2-balkon-rataje-ID4sXhN
48298,Stare Miasto,Poznań,4,635000.00,3,74.20,1988,8558.00,2024-10-25,https://www.otodom.pl/pl/oferta/4-pokoje-74m2-os-batorego-piatkowo-niski-blok-ID4r0w3
48299,Stare Miasto,Poznań,1,665000.00,4,73.80,1988,9011.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-poznanskim-piatkowie-ID4s8HC
48300,Stare Miasto,Poznań,4,669000.00,3,63.10,1989,10602.00,2024-10-25,https://www.otodom.pl/pl/oferta/trzypokojowe-os-s-batorego-tuz-przy-zurawincu-ID4sQHj
48301,Nowe Miasto,Poznań,7,649000.00,3,66.60,1989,9745.00,2024-10-25,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-3-pokoje-7-pietro-ID4sOli
48302,Stare Miasto,Poznań,4,648000.00,6,77.00,1989,8416.00,2024-10-25,https://www.otodom.pl/pl/oferta/duze-mieszkanie-dla-inwestora-lub-rodziny-ID4shsJ
48303,Stare Miasto,Poznań,4,669000.00,3,63.10,1989,10602.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-3pok-os-batorego-z-balkonem-ID4szSG
48304,Grunwald,Poznań,3,569000.00,2,49.20,1989,11565.00,2024-10-25,https://www.otodom.pl/pl/oferta/2-pokoje-ul-swit-bez-posrednikow-ID4sP3p
48305,Nowe Miasto,Poznań,10,580000.00,2,49.00,1989,11837.00,2024-10-25,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-w-poznaniu-49-m2-po-remoncie-ID4sZNc
48306,Nowe Miasto,Poznań,6,730000.00,3,79.10,1989,9229.00,2024-10-25,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-3-pokojowe-na-ratajach-ID4sWEk
48307,Stare Miasto,Poznań,10,645000.00,5,78.00,1989,8269.00,2024-10-25,https://www.otodom.pl/pl/oferta/wolne-od-zaraz-super-lokalizacja-i-inwestycja-ID4sAxQ
48308,Stare Miasto,Poznań,3,650000.00,3,64.80,1989,10031.00,2024-10-25,https://www.otodom.pl/pl/oferta/os-smialego-3-pokoje-balkon-piatkowo-niski-ID4sDa8
48309,Stare Miasto,Poznań,2,575000.00,2,49.70,1989,11569.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-balkon-typu-loggia-piatkowo-ID4syIs
48310,Stare Miasto,Poznań,3,549000.00,2,52.90,1989,10378.00,2024-10-25,https://www.otodom.pl/pl/oferta/53-m-kw-2-pok-3-4-pietro-odswiezone-smialego-ID4s0PR
48311,Stare Miasto,Poznań,1,629900.00,3,49.50,1990,12725.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-loggia-na-winogradach-ID4t6hP
48312,Grunwald,Poznań,0,850000.00,3,70.00,1990,12143.00,2024-10-25,https://www.otodom.pl/pl/oferta/jasny-dom-w-cenie-mieszkania-garaz-okazja-ID4t5k9
48313,Wilda,Poznań,4,665000.00,4,73.73,1990,9019.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-2-kondygnacje-wilda-poznan-ID4sbOu
48314,Stare Miasto,Poznań,4,549000.00,3,61.50,1990,8927.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-niezalezne-pokoje-z-balkonem-piwnica-piatkowo-ID4rJJQ
48315,Grunwald,Poznań,1,578000.00,3,50.00,1990,11560.00,2024-10-25,https://www.otodom.pl/pl/oferta/pietro-1-balkon-parking-za-szlabanem-ID4srs7
48316,Grunwald,Poznań,5,1550000.00,3,99.00,1990,15657.00,2024-10-25,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-kamienicy-z-winda-ID4sMiL
48317,Stare Miasto,Poznań,4,589000.00,3,63.50,1990,9276.00,2024-10-25,https://www.otodom.pl/pl/oferta/poznan-sarmacka-3-pokoje-64m-sloneczne-nowa-cena-ID4si12
48318,Wilda,Poznań,3,659000.00,3,64.14,1990,10274.00,2024-10-25,https://www.otodom.pl/pl/oferta/wilda-3-pokoje-widok-na-park-balkon-ID4sJR2
48319,Stare Miasto,Poznań,4,799000.00,2,61.00,1990,13098.00,2024-10-25,https://www.otodom.pl/pl/oferta/atrakcyjne-dwupoziomowe-mieszkanie-centrum-61-m2-ID4sJ8V
48320,Stare Miasto,Poznań,0,368000.00,1,32.50,1990,11323.00,2024-10-25,https://www.otodom.pl/pl/oferta/komfortowa-kawalerka-na-start-ID4sH3X
48321,Nowe Miasto,Poznań,1,697000.00,3,61.10,1990,11408.00,2024-10-25,https://www.otodom.pl/pl/oferta/wyremontowane-nowa-kuchnia-lazienka-klima-ID4sGqd
48322,Nowe Miasto,Poznań,10,699000.00,3,79.00,1990,8848.00,2024-10-25,https://www.otodom.pl/pl/oferta/rozkladowe-sloneczne-i-praktyczne-3pok-os-rusa-ID4siqE
48323,Stare Miasto,Poznań,3,617000.00,3,61.00,1990,10115.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokoje-61-30-m2-balkon-piwnica-poznan-osied-ID4sfH3
48324,Grunwald,Poznań,5,445000.00,2,36.00,1990,12361.00,2024-10-25,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-rynek-lazarski-kamienica-ID4rB6l
48325,Nowe Miasto,Poznań,0,529000.00,3,81.40,1990,6499.00,2024-10-25,https://www.otodom.pl/pl/oferta/81-40-m2-trzy-pokoje-najtanszy-metr-kw-na-rynku-ID4pTiG
48326,Stare Miasto,Poznań,0,439000.00,2,48.00,1991,9146.00,2024-10-25,https://www.otodom.pl/pl/oferta/piatkowo-przy-pst-2-pok-balkon-48m2-ID4t7by
48327,Stare Miasto,Poznań,0,580000.00,3,66.50,1991,8722.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-spokojnej-okolicy-ID4sNcn
48328,Grunwald,Poznań,3,760000.00,4,74.00,1991,10270.00,2024-10-25,https://www.otodom.pl/pl/oferta/bardzo-zadbane-mieszkanie-ID4t14i
48329,Stare Miasto,Poznań,0,439000.00,2,48.00,1991,9146.00,2024-10-25,https://www.otodom.pl/pl/oferta/piatkowo-przy-pst-2-pok-balkon-48m2-ID4sR2u
48330,Stare Miasto,Poznań,3,529000.00,2,49.50,1991,10687.00,2024-10-25,https://www.otodom.pl/pl/oferta/okazja-dwa-pokoje-idealne-na-start-lub-inwestycje-ID4sQmu
48331,Stare Miasto,Poznań,0,797000.00,3,61.30,1991,13002.00,2024-10-25,https://www.otodom.pl/pl/oferta/ekskluzywne-mieszkanie-na-piatkowie-przy-zurawincu-ID4sbqi
48332,Grunwald,Poznań,2,553000.00,2,53.40,1991,10356.00,2024-10-25,https://www.otodom.pl/pl/oferta/grunwald-ul-pogorzelska-2-pokoje-loggia-ID4szdI
48333,Grunwald,Poznań,3,760000.00,3,74.00,1991,10270.00,2024-10-25,https://www.otodom.pl/pl/oferta/bardzo-zadbane-mieszkanie-ID4sG9t
48334,Stare Miasto,Poznań,4,574999.00,2,53.40,1991,10768.00,2024-10-25,https://www.otodom.pl/pl/oferta/ustawne-dwa-pokoje-z-pieknym-widokiem-piatkowo-ID4sAPo
48335,Stare Miasto,Poznań,3,485000.00,2,49.00,1991,9898.00,2024-10-25,https://www.otodom.pl/pl/oferta/2-pokoje-piatkowo-os-batorego-niski-blok-ID4rSCa
48336,Grunwald,Poznań,3,760000.00,4,74.00,1991,10270.00,2024-10-25,https://www.otodom.pl/pl/oferta/bardzo-zadbane-mieszkanie-ID4rHES
48337,Stare Miasto,Poznań,3,704950.00,3,61.30,1991,11500.00,2024-10-25,https://www.otodom.pl/pl/oferta/sloneczne-dwustronne-mieszkanie-61m2-ID4qFui
48338,Stare Miasto,Poznań,3,395000.00,2,38.20,1991,10340.00,2024-10-25,https://www.otodom.pl/pl/oferta/swietne-miejsce-38m2-pod-inwestycje-ID3W9SU
48339,Stare Miasto,Poznań,3,610000.00,3,66.00,1992,9242.00,2024-10-25,https://www.otodom.pl/pl/oferta/os-jagielly-3pokoje-niski-blok-ID4rDri
48340,Nowe Miasto,Poznań,4,622000.00,4,61.40,1992,10130.00,2024-10-25,https://www.otodom.pl/pl/oferta/4-niezalezne-pokoje-rataje-inwestycja-ID4rA43
48341,Grunwald,Poznań,4,565999.00,3,65.00,1992,8708.00,2024-10-25,https://www.otodom.pl/pl/oferta/dwustronne-sloneczne-rewitalizowany-blok-ID4snKF
48342,Stare Miasto,Poznań,0,679000.00,3,64.90,1992,10462.00,2024-10-25,https://www.otodom.pl/pl/oferta/sprzedam-bezposrednio-mieszkanie-3-pokojowe-ID4sIdL
48343,Stare Miasto,Poznań,4,630000.00,3,65.60,1992,9604.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-zielonym-os-batorego-ID4sM81
48344,Jeżyce,Poznań,3,719000.00,3,68.56,1992,10487.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-balkonem-i-klimatyzacja-ID4suXS
48345,Wilda,Poznań,4,690000.00,4,74.98,1993,9202.00,2024-10-25,https://www.otodom.pl/pl/oferta/75-m2-mieszkanie-na-wildzie-2-poziomy-4-pokoje-ID4t6vq
48346,Nowe Miasto,Poznań,0,799900.00,4,84.20,1993,9500.00,2024-10-25,https://www.otodom.pl/pl/oferta/4-pokoje-mieszkanie-os-przemyslawa-84-2m-ID4sojg
48347,Nowe Miasto,Poznań,4,478000.00,2,45.70,1993,10460.00,2024-10-25,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-z-antresola-ID4pYfi
48348,Wilda,Poznań,1,520000.00,2,49.00,1993,10612.00,2024-10-25,https://www.otodom.pl/pl/oferta/2-pokojowe-gotowe-do-wprowadzenia-ID4ssMP
48349,Stare Miasto,Poznań,4,509000.00,2,53.40,1993,9532.00,2024-10-25,https://www.otodom.pl/pl/oferta/piatkowo-batorego-53m2-obok-kampus-morasko-i-las-ID4t1BG
48350,Stare Miasto,Poznań,4,599000.00,3,65.40,1993,9159.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-i-piwnica-ID4pfgV
48351,Stare Miasto,Poznań,0,1050000.00,4,123.00,1993,8537.00,2024-10-25,https://www.otodom.pl/pl/oferta/duze-mieszkanie-z-ogrodem-rozany-potok-przy-lesie-ID4sMul
48352,Stare Miasto,Poznań,3,769000.00,3,69.80,1993,11017.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-las-rozany-potok-ID4sKUN
48353,Stare Miasto,Poznań,0,645000.00,6,73.00,1993,8836.00,2024-10-25,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-na-os-jagielly-ID4qn7Q
48354,Stare Miasto,Poznań,2,579999.00,3,53.40,1993,10861.00,2024-10-25,https://www.otodom.pl/pl/oferta/nowa-cena-mieszkanie-3-pokojowe-piatkowo-53-40m2-ID4sxak
48355,Stare Miasto,Poznań,3,699000.00,3,66.00,1993,10591.00,2024-10-25,https://www.otodom.pl/pl/oferta/idealne-mieszkanie-66m2-ID4s0TT
48356,Nowe Miasto,Poznań,3,859000.00,5,95.80,1993,8967.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-kredyt-mieszkanienastart-ID4oMP5
48357,Jeżyce,Poznań,0,485000.00,2,49.30,1994,9838.00,2024-10-25,https://www.otodom.pl/pl/oferta/twoje-idealne-m-do-wlasnej-aranzacji-ID4rTLp
48358,Stare Miasto,Poznań,4,539000.00,2,38.20,1994,14110.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszk-2-pok-taras-miejsce-postojowe-klimatyzacja-ID4t3Aa
48359,Stare Miasto,Poznań,1,800000.00,3,78.16,1994,10235.00,2024-10-25,https://www.otodom.pl/pl/oferta/apartament-dwupoziomowy-w-centrum-poznania-ID4rl3w
48360,Stare Miasto,Poznań,1,1104000.00,4,92.00,1994,12000.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-na-winogradach-92-mkw-ID4qz5D
48361,Jeżyce,Poznań,0,410000.00,1,32.84,1994,12485.00,2024-10-25,https://www.otodom.pl/pl/oferta/kawalerka-w-spokojnej-okolicy-ID4sZh9
48362,Nowe Miasto,Poznań,2,537950.00,2,47.20,1994,11397.00,2024-10-25,https://www.otodom.pl/pl/oferta/rataje-2pok-cisza-ustawne-lokalizacja-ID4sOMJ
48363,Stare Miasto,Poznań,0,949000.00,3,122.00,1994,7779.00,2024-10-25,https://www.otodom.pl/pl/oferta/atrakcyjny-szeregowiec-poznan-rozany-potok-ID4pduK
48364,Nowe Miasto,Poznań,2,1399000.00,5,109.10,1994,12823.00,2024-10-25,https://www.otodom.pl/pl/oferta/rezerwacja-mieszkanie-jak-dom-w-centrum-poznania-ID4roeK
48365,Stare Miasto,Poznań,4,615000.00,3,66.00,1995,9318.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-66-m-poznan-ID4t5fF
48366,Stare Miasto,Poznań,1,1050000.00,3,78.80,1995,13325.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-w-premium-lokalizacji-ID4t4pR
48367,Wilda,Poznań,1,810000.00,3,74.00,1995,10946.00,2024-10-25,https://www.otodom.pl/pl/oferta/blisko-centrum-idealne-dla-rodziny-ID4s8pP
48368,Stare Miasto,Poznań,1,970000.00,3,110.00,1995,8818.00,2024-10-25,https://www.otodom.pl/pl/oferta/rozany-potok-mieszkanie-z-garazem-w-zieleni-ID4sZnL
48369,Jeżyce,Poznań,0,699000.00,3,76.20,1995,9173.00,2024-10-25,https://www.otodom.pl/pl/oferta/strzeszyn-grecki-m-3-stworz-wymarzone-wnetrze-ID4rL5l
48370,Nowe Miasto,Poznań,1,660000.00,3,63.00,1995,10476.00,2024-10-25,https://www.otodom.pl/pl/oferta/rezerwacja-mieszkanie-3-pokojowe-ID4s7IJ
48371,Stare Miasto,Poznań,3,614400.00,3,56.90,1995,10798.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokoje-jagielly-57-m2-jak-nowe-rezerwacja-ID4szPx
48372,Stare Miasto,Poznań,3,570000.00,2,57.00,1995,10000.00,2024-10-25,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-os-na-murawie-ID4puSc
48373,Stare Miasto,Poznań,1,1190000.00,4,113.50,1995,10485.00,2024-10-25,https://www.otodom.pl/pl/oferta/4-pokoje-w-willi-miejskiej-ID4ms72
48374,Stare Miasto,Poznań,4,560000.00,3,68.00,1996,8235.00,2024-10-25,https://www.otodom.pl/pl/oferta/pieknie-polozone-przy-parku-i-wartostradzie-ID4s8n6
48375,Nowe Miasto,Poznań,2,458500.00,2,48.80,1996,9395.00,2024-10-25,https://www.otodom.pl/pl/oferta/poznan-unii-lubelskiej-niezalezne-2-pokoje-ID4sU4p
48376,Grunwald,Poznań,2,599000.00,4,69.60,1996,8606.00,2024-10-25,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-idealna-inwestycja-ID4sVWO
48377,Nowe Miasto,Poznań,0,470000.00,2,44.50,1996,10562.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-w-chartowo-tower-ID4sYuv
48378,Jeżyce,Poznań,4,699000.00,2,47.90,1996,14593.00,2024-10-25,https://www.otodom.pl/pl/oferta/ataner-klima-2-pokoje-ul-zrodlana-solacz-ID4syJA
48379,Jeżyce,Poznań,4,699000.00,2,47.90,1996,14593.00,2024-10-25,https://www.otodom.pl/pl/oferta/ataner-klima-2-pokoje-ul-zrodlana-solacz-ID4sn7k
48380,Nowe Miasto,Poznań,2,715000.00,3,73.20,1996,9768.00,2024-10-25,https://www.otodom.pl/pl/oferta/na-sprzedaz-3pokoje-stare-zegrze-miejsce-postojowe-ID4soEG
48381,Wilda,Poznań,3,575000.00,2,58.00,1997,9914.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-58-m-poznan-ID4rPaB
48382,Nowe Miasto,Poznań,1,790000.00,3,71.30,1997,11080.00,2024-10-25,https://www.otodom.pl/pl/oferta/sprzedam-atrakcyjne-mieszk-3-pokoj-stare-zegrze-ID4sJvP
48383,Grunwald,Poznań,0,599900.00,4,65.80,1997,9117.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-m4-z-balkonem-wsrod-terenow-zielonych-ID4slxv
48384,Stare Miasto,Poznań,1,629000.00,3,58.60,1997,10734.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-piatkowie-ID4sbXd
48385,Stare Miasto,Poznań,4,690000.00,3,69.10,1997,9986.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-z-duzym-balkonem-blisko-komunikacja-ID4sNj9
48386,Wilda,Poznań,1,480000.00,2,44.40,1997,10811.00,2024-10-25,https://www.otodom.pl/pl/oferta/znakomicie-zlokalizowane-mieszkanie-ID4rYYO
48387,Stare Miasto,Poznań,3,1150000.00,3,82.40,1997,13956.00,2024-10-25,https://www.otodom.pl/pl/oferta/piekne-jasne-wyremontowane-mieszkanie-82-4m2-ID4r7d0
48388,Stare Miasto,Poznań,2,595000.00,3,65.00,1998,9154.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-65-m-poznan-ID4t5a7
48389,Grunwald,Poznań,2,689000.00,3,65.00,1998,10600.00,2024-10-25,https://www.otodom.pl/pl/oferta/grunwald-ul-przepiorcza-3pok-balkon-cegla-1998-ID4sNln
48390,Wilda,Poznań,3,698000.00,3,68.00,1998,10265.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokojwe-mieszkanie-z-miejscem-w-hali-garazowej-ID4sW2L
48391,Stare Miasto,Poznań,1,329000.00,1,26.90,1998,12230.00,2024-10-25,https://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-kampus-morasko-ID4sDcT
48392,Stare Miasto,Poznań,0,484000.00,2,49.20,1998,9837.00,2024-10-25,https://www.otodom.pl/pl/oferta/piatkowo-2-pokoje-kampus-uam-pst-ID4s9FB
48393,Nowe Miasto,Poznań,0,629999.00,2,43.00,1999,14651.00,2024-10-25,https://www.otodom.pl/pl/oferta/loftowe-mieszkanie-na-rynku-srodeckim-ID4rzZu
48394,Jeżyce,Poznań,0,590000.00,2,50.50,1999,11683.00,2024-10-25,https://www.otodom.pl/pl/oferta/kameralny-blok-z-cegly-niedaleko-parku-solackiego-ID4t6Tx
48395,Jeżyce,Poznań,4,800000.00,3,79.00,1999,10127.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokoj-bezposrednio-jezyce-ID4nVlT
48396,Jeżyce,Poznań,4,599000.00,3,64.00,1999,9359.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-64-m-poznan-ID4t3qX
48397,Jeżyce,Poznań,3,510000.00,1,39.40,1999,12944.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-z-duzym-tarasem-w-centrum-jezyc-ID4sZvA
48398,Stare Miasto,Poznań,4,549000.00,2,37.00,1999,14838.00,2024-10-25,https://www.otodom.pl/pl/oferta/centrum-garbary-kawalerka-nowa-balkon-ID4sVEM
48399,Stare Miasto,Poznań,6,894000.00,2,65.70,1999,13607.00,2024-10-25,https://www.otodom.pl/pl/oferta/centrum-miejsce-postojowe-w-hali-winda-ID4sFaJ
48400,Nowe Miasto,Poznań,4,375000.00,1,32.00,1999,11719.00,2024-10-25,https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-z-komorka-lokatorska-4-7-m2-ID4sNnO
48401,Stare Miasto,Poznań,0,397000.00,1,31.00,2000,12806.00,2024-10-25,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-z-balkonem-poznan-wilczak-ID4sAV6
48402,Nowe Miasto,Poznań,0,445000.00,1,33.00,2000,13485.00,2024-10-25,https://www.otodom.pl/pl/oferta/jasna-i-przestronna-kawalerka-na-ratajach-ID4sB4x
48403,Grunwald,Poznań,1,530000.00,2,44.00,2000,12045.00,2024-10-25,https://www.otodom.pl/pl/oferta/doskonala-lokalizacja-swietne-pietro-garaz-ID4sD0i
48404,Stare Miasto,Poznań,4,639000.00,3,66.50,2000,9609.00,2024-10-25,https://www.otodom.pl/pl/oferta/piatkowo-3-pokoje-nowszy-niski-blok-okazja-ID4t7tg
48405,Wilda,Poznań,5,459000.00,2,36.10,2000,12715.00,2024-10-25,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-2-pokoje-poznan-wilda-36m2-ID4sXF0
48406,Stare Miasto,Poznań,1,815000.00,2,54.50,2000,14954.00,2024-10-25,https://www.otodom.pl/pl/oferta/przepiekne-jasne-nowoczesne-mieszkanie-2-pokojowe-ID4t4HF
48407,Grunwald,Poznań,1,520000.00,2,44.60,2000,11659.00,2024-10-25,https://www.otodom.pl/pl/oferta/swietne-mlodziezowe-mieszkanie-2-pok-z-duza-loggia-ID4s8AX
48408,Nowe Miasto,Poznań,1,639700.00,2,47.50,2000,13467.00,2024-10-25,https://www.otodom.pl/pl/oferta/przestronne-i-jasne-mieszkanie-katowicka-ataner-ID4saby
48409,Nowe Miasto,Poznań,6,399900.00,1,33.00,2000,12118.00,2024-10-25,https://www.otodom.pl/pl/oferta/kawalerka-nad-warta-z-pieknym-widokiem-na-rataje-ID4sHRp
48410,Nowe Miasto,Poznań,0,445000.00,1,33.10,2000,13444.00,2024-10-25,https://www.otodom.pl/pl/oferta/wyjatkowa-kawalerka-16p-taras-25m-opcja-na-2pk-ID4t325
48411,Wilda,Poznań,4,850000.00,4,80.00,2000,10625.00,2024-10-25,https://www.otodom.pl/pl/oferta/nietuzinkowe-dwupoziomowe-mieszkanie-na-wildzie-ID4t1Hd
48412,Grunwald,Poznań,1,399000.00,1,36.50,2000,10932.00,2024-10-25,https://www.otodom.pl/pl/oferta/bezposrednio-kawalerka-na-grunwaldzie-ID4rfpg
48413,Wilda,Poznań,2,720000.00,3,69.00,2000,10435.00,2024-10-25,https://www.otodom.pl/pl/oferta/3-pokoje-69-m2-wilda-ID4t0NA
